stop_id,stop_name,stop_lat,stop_lon,trip_count,routes
0200BUL,Bull and Bush,-1.217508,36.897464,2,49 17B
0200BWD,Kasarini/Paradise Lost,-1.205964,36.832137,4,100 120 121 100A
0200CRN,Stima,-1.224013,36.908204,3,49 17B 17B_2
0200DAU,Mwandus,-1.161258,36.821215,1,120
0200DBR,Nduberi Factory,-1.140917,36.805701,1,120
0200DEC,Deliverance Church,-1.241361,36.894047,1,25A
0200DMD,Diamond Flats,-1.20399,36.83301,3,100 121 100A
0200DRU,Muslim Road,-1.275541,36.831273,1,6
0200EAC,Cinema,-1.252899,36.897224,1,42
0200EBR,Roundabout,-1.155163,36.926664,1,145D
0200EEE,Redeemed Ngemwa,-1.117368,36.816173,1,120
0200EIE,Ridgeviews,-1.223405,36.837671,1,100
0200EII,Regional Centre/ICIPE,-1.220015,36.894015,1,17B_2
0200ELH,Shell,-1.26756,36.830871,1,29/30
0200EMF,KEMREF,-1.241982,36.893257,1,25A
0200EUT,Equity,-1.258005,36.878775,1,2030
0200FHA,Faith Home Academy,-1.25305,36.878651,1,42
0200FRS,St. Francis,-1.226196,36.916057,3,49 17B 17B_2
0200GEG,Garage/Riverside,-1.249093,36.878052,1,0027
0200GIT,Githurai,-1.204473,36.916804,3,44G 44Z 45K
0200GNA,Ngemwa,-1.122261,36.817718,1,120
0200GNK,Guru Nanak,-1.269522,36.832105,10,44G 44Z 45K 49 145 237 25A 46H 11C 46B
0200GPS,Ngemwa Police Post,-1.121695,36.818793,1,120
0200GRG,Garage,-1.231264,36.924453,2,17B 17B_2
0200GTO,Githogoro/Kigwa,-1.21866,36.83586,4,100 120 121 100A
0200HHR,Shirika House,-1.273123,36.816209,1,23W
0200HML,Garden City/Homeland Inn,-1.230479,36.879054,6,44G 44Z 45K 45G 49 17B
0200HTN,Hill stone,-1.252511,36.880036,1,0027
0200HUN,Hunters,-1.227583,36.917981,3,49 17B 17B_2
0200IMI,Kamutiini,-1.230517,36.922989,2,17B 17B_2
0200IRR,Riverside,-1.248269,36.876651,1,42
0200JIN,Ikinu,-1.100941,36.797296,1,120
0200KAI,Kwa Kairu,-1.143339,36.966445,1,237
0200KAW,Kwa Maua,-1.121936,37.007157,1,237
0200KBM,Kariobangi Market Stage,-1.255259,36.878742,1,2030
0200KCI,Kariobangi Junction,-1.25257,36.878952,1,0027
0200KEI,KIE/Pioneer,-1.272531,36.827245,1,25A
0200KEN,Kenafric,-1.24668,36.88436,1,25A
0200KEP,Kenya Power,-1.242946,36.890851,1,25A
0200KJN,Kirigiti/Ruui,-1.17895,36.83748,4,100 120 121
0200KS2,KIST,-1.1835,36.83854,4,100 120 121 100A
0200KTJ,Junction,-1.152403,36.919994,1,145D
0200KUF,KU Fly Over,-1.180681,36.939082,2,145 237
0200KWH,Bypass/Kwaheri Flyover,-1.215137,36.835012,3,100 120 121
0200LOK,Kobil/K1,-1.267608,36.812046,1,23W
0200LPO,Allsops,-1.245715,36.868037,1,0027
0200MAT,Maternity,-1.223112,36.911889,3,49 17B 17B_2
0200MBA,Mamba,-1.269103,36.841833,1,6
0200MBC,Membley Church,-1.159048,36.939119,1,145D
0200MGN,2nd Mugumoini Street,-1.218457,36.874002,1,53
0200MNO,Makutano,-1.064306,36.783481,1,120
0200MOS,Mosque Side Ya Juu,-1.24068,36.89471,1,25A
0200MRR,Marurui,-1.211112,36.874403,2,53
0200MSH,Mushroom,-1.19579,36.83836,5,100 120 121 100A
0200MTE,Muthaiga Golf Club Entrance,-1.25774,36.84292,2,100 121
0200NEH,Neighbours,-1.227277,36.870709,1,53
0200NES,Corner,-1.217567,36.898027,3,49 17B 17B_2
0200NFR,Ngorofani,-1.225358,36.91485,1,17B
0200NGN,Flyover Pangani,-1.266488,36.834632,1,0027
0200NHL,Towngate Chapel,-1.154705,36.812568,1,120
0200NYT,Nyati Drive,-1.221369,36.872925,1,53
0200OIC,Ruaraka Police Post/Baba Dogo Catho,-1.244187,36.883794,1,25
0200OTO,JCL Motors,-1.235448,36.843684,3,100 120 100A
0200RAW,Kware/Kahawa Sukari,-1.189077,36.931164,1,237
0200RDS,Ridgeway Springs,-1.228951,36.840543,4,100 120 121 100A
0200RER,Riverside,-1.243933,36.880975,1,25
0200RGC,Regional/ICIPE,-1.220023,36.894127,2,49 17B
0200RIE,Riverside,-1.246435,36.880119,1,25A
0200RIL,Kona Kwa Rail,-1.208219,36.922329,1,45P
0200RKN,Kona,-1.225876,36.874215,1,53
0200RND,Runda Junction,-1.22171,36.83606,4,100 120 121 100A
0200ROC,Rock City,-1.23795,36.84398,4,100 120 121 100A
0200RST,Roasters,-1.23336,36.872789,1,53
0200RTI,Itara,-1.185209,36.838832,3,100 120 121
0200RUK,Ruaraka Academy,-1.214869,36.876151,1,53
0200SAK,Samaki,-1.243773,36.878512,1,25
0200SAN,SDA Ikinu,-1.102949,36.799693,1,120
0200SHK,Shark's Palace,-1.24067,36.84427,4,100 120 121 100A
0200SHL,Shell,-1.235088,36.873169,1,43
0200SHP,Shell/Kariobangi Catholic Church,-1.256701,36.878695,2,42 2030
0200SKU,Tuskys,-1.040264,37.07186,1,237
0200SPH,Super Highway,-1.164449,36.956731,1,145D
0200SRA,Naivas Supermarket,-1.247506,36.872649,1,25
0200STD,Stadium,-1.221634,36.890046,6,44Z 45K 45G 49 17B 237
0200STM,Steam Drive,-1.222789,36.872219,1,53
0200STR,Kwa Ng'ethe/Five Star,-1.18981,36.83959,3,120 121 100A
0200TDS,Seasons,-1.218752,36.902593,2,49 17B
0200TFC,Perfection,-1.240325,36.895703,1,25A
0200TKL,Total Kiambu,-1.17512,36.829077,2,100 120
0200TND,Thindigwa,-1.19987,36.83525,4,100 120 121 100A
0200TSB,Booster,-1.159456,36.820056,1,120
0200TSO,Posta,-1.276705,36.827087,1,6
0200TSS,TSS Petrol Station/Blue Hut Hotel,-1.277,36.83091,1,100
0200UET,Equity,-1.218058,36.899973,1,17B
0200URA,Githurai,-1.203686,36.917332,1,237
0200URD,Red Ruby,-1.270241,36.81308,1,23W
0200WAN,Dawa Pharmaceuticals,-1.246853,36.87506,1,25
0200WJY,Wanderjoy,-1.23132,36.84252,4,100 120 121 100A
0200WKU,Kwa Mafuta,-1.228705,36.919721,1,17B_2
02016EA,36Stage,-1.261316,36.886586,1,42
0201AGH,Aga Khan Hospital,-1.268924,36.809952,1,23W
0201AIK,Kariobangi Mwisho,-1.253018,36.884803,1,0027
0201AIP,Aipcea,-1.11975,36.819057,1,120
0201AIS,AIC Lucky Summer,-1.240432,36.895398,1,25A
0201ALP,Allsops,-1.245253,36.867864,1,25A
0201ALS,Allsops,-1.244513,36.866866,3,44Z 45G 237
0201AMC,Cinema,-1.250705,36.904868,1,42
0201ARI,Kwa Bridge,-1.121764,37.006363,1,237
0201ARS,Car Wash,-1.232336,36.873084,1,53
0201ASP,Allsops,-1.245173,36.867896,1,29/30
0201ATB,Kariobangi catholic church/ Kanisani,-1.257167,36.879065,1,0027
0201BHC,Beta  Health Care,-1.062917,36.782967,2,120
0201BPC,The Baptist Chapel,-1.241702,36.893618,1,25A
0201BRA,Barua,-1.19333,36.83991,4,100 120 121 100A
0201CAL,Caltexdn/Equity,-1.268018,36.833628,1,6
0201CIA,AIC Church,-1.256826,36.897342,1,42
0201CIT,Police Post,-1.244155,36.884295,1,25
0201CJU,Ruiru Road Junction,-1.148969,36.956895,1,145D
0201CNA,Cabanas,-1.329995,36.890346,1,0039
0201CON,Corner,-1.247131,36.874307,2,25 25A
0201DAW,Naivas/Dawa Pharmacutical,-1.247043,36.873225,2,42 2030
0201DBR,Ndumberi Factory,-1.140974,36.805712,1,120
0201DIA,KIE/Desai,-1.271712,36.827958,1,145
0201DNK,Danamac's Flats,-1.21821,36.900913,3,49 17B 17B_2
0201DNO,Rounda,-1.26219,36.878749,1,0027
0201DUA,Ruiru Road Junction,-1.14908,36.957026,1,145
0201DWE,Weigh Bridge,-1.129484,36.987389,1,237
0201ECH,Dawa Pharmaceutical,-1.247131,36.873014,1,25A
0201ENL,Hill stone,-1.252512,36.880055,1,0027
0201EQT,Equity,-1.217932,36.899858,1,49
0201EVR,Evergreen,-1.2106,36.83313,3,120 121 100A
0201FM,FM,-1.26927,36.840685,1,6
0201GIT,Githurai,-1.203684,36.916758,1,44K
0201GRD,Equity,-1.217937,36.899857,2,17B 17B_2
0201GRG,Garage,-1.231222,36.924549,2,17B 17B_2
0201GTC,Gathecha/KSC International Junction,-1.240786,36.887714,1,25A
0201GTJ,Gathanji,-1.089753,36.782261,2,120
0201GTO,Githogoro,-1.2186,36.83579,4,100 120 121 100A
0201HML,Roasters/Naivas,-1.233044,36.873872,8,44G 44Z 45K 45G 49 145 17B 237
0201HSM,House Of Faith Ministry,-1.240245,36.895997,1,25A
0201IAH,Muthaiga,-1.260556,36.843274,1,0027
0201IES,Desai,-1.271948,36.82773,1,237
0201IIR,Riverside,-1.249303,36.877654,1,0027
0201IKN,Ikinu,-1.099779,36.795763,1,120
0201I/T,Kariobangi Market Stage/Soko,-1.255206,36.879027,1,42
0201JAM,Jamaica,-1.074944,36.780596,2,120
0201JNT,Gatitu,-1.043277,37.0708,1,237
0201KAI,Kwa Kairu,-1.142084,36.966911,1,237
0201KAM,Kanyama,-1.252581,36.882198,1,0027
0201KBM,Kariobangi Market Stage/Soko,-1.255236,36.879081,1,2030
0201KBO,Kimbo,-1.132586,36.974481,1,237
0201KCB,KCB Kiambu,-1.172812,36.829884,2,100 100A
0201KCL,K1 Club,-1.26862,36.812235,1,23W
0201KEE,KEMREF,-1.241981,36.893302,1,25A
0201KEP,Kenya Power,-1.242862,36.89084,1,25A
0201KFS,Kenya Forestry Service Station/CID,-1.250478,36.846557,2,120 121
0201KGM,Kiangima,-1.075928,36.786734,2,120
0201KIH,Kihunguro,-1.160286,36.958389,2,145D 237
0201KJN,Kirigiti Junction,-1.17902,36.83742,2,100 121
0201KMT,Kamutiini,-1.229538,36.920874,1,17B_2
0201KRK,Kariokor,-1.279431,36.833293,13,43 45G 0027 120 121 17B 3N 7 14 32D 46H 46B 16/62
0201KS2,KIST,-1.18345,36.83848,3,120 121 100A
0201KSR,Kasarini/Paradise Lost,-1.20585,36.83201,3,100 121 100A
0201KSS,Brentwood Hotel,-1.20461,36.83264,4,100 120 121 100A
0201KSU,Kamindi Supermarket,-1.171696,36.828082,1,100
0201KWH,Bypass/Kwaheri Flyover,-1.21506,36.83495,3,100 120 121
0201MET,Bull & Bush,-1.217444,36.89776,3,49 17B 17B_2
0201MGN,2nd Mugumoini Street,-1.218296,36.873967,1,53
0201MJM,Maji Mazuri,-1.231987,36.926293,2,17B 17B_2
0201MLM,Kwa Mlima,-1.233215,36.929024,2,17B 17B_2
0201MML,Mwalimu,-1.269844,36.830989,1,6
0201MNO,Makutano,-1.064754,36.783189,1,120
0201MOS,Mosque,-1.24057,36.894865,1,25A
0201MRT,Maternity,-1.223037,36.91183,3,49 17B 17B_2
0201MSH,Mushroom,-1.19582,36.83822,3,100 121 100A
0201MSQ,Mosque,-1.252661,36.865157,1,29/30
0201MTR,TRM,-1.219794,36.890888,2,45G 237
0201NAS,Naivas,-1.218873,36.895474,1,17B
0201NBN,Baba Dogo Junction/Dawa,-1.247576,36.874457,1,0027
0201NEH,Neighbours,-1.227009,36.871056,1,53
0201NIO,Sokoni,-1.25513,36.87869,1,0027
0201NTR,Naivas Ciata Mall/Ridgeways Mall,-1.22525,36.83883,2,100 120
0201NVS,Naivas,-1.24756,36.872671,1,0027
0201NYT,Nyati Drive,-1.220956,36.873096,1,53
0201OER,Pioneer,-1.272506,36.827733,1,0027
0201PME,Marie Stopes,-1.269189,36.848394,1,6
0201PNG,Pangani/Muthaiga Footbridge,-1.264039,36.837834,8,0027 44G 44Z 45K 45G 120 121 29/30
0201POS,Police Post,-1.121249,36.819359,1,120
0201PPS,Police Post,-1.219857,36.894257,1,17B
0201RAK,Mpaka Road,-1.265068,36.804627,1,23W
0201RDS,Ridgeway Springs/Total,-1.229122,36.840559,4,100 120 121 100A
0201RET,St Margret,-1.207715,36.924788,1,45P
0201REV,Drive In,-1.250063,36.862273,1,0027
0201RGC,Regional Centre/ICIPE,-1.219976,36.894075,3,49 17B 17B_2
0201RIL,Kona Kwa Rail,-1.208181,36.922337,1,45P
0201RKN,Kona,-1.225183,36.873912,1,53
0201RND,Runda Junction,-1.22181,36.8361,4,100 120 121 100A
0201RNK,Kiamako Sunflower Primary School,-1.252865,36.878592,1,0027
0201ROC,Rock City,-1.2382,36.84398,4,100 120 121 100A
0201RRP,Safari Park,-1.22519,36.885234,1,49
0201RSB,Roysambu,-1.218377,36.892428,2,145 237
0201RST,Roasters,-1.233597,36.872552,1,53
0201RUK,Ruaraka Academy,-1.214531,36.876177,1,53
0201RYB,Red Ruby,-1.27029,36.81299,1,23W
0201RZA,Riziki Academy,-1.28067,36.838466,1,7
0201SDP,Pangani Police Post,-1.27023,36.83564,1,100
0201SHL,Shell,-1.234889,36.873862,1,43
0201SHP,Shell Petrol Station/Catholic Church,-1.256545,36.87906,2,42 2030
0201SPH,Super Highway,-1.16446,36.956758,2,145D 0039
0201SSN,Seasons,-1.218747,36.90285,1,17B
0201STM,Steam Drive,-1.22293,36.872273,1,53
0201SUN,Sunton,-1.228819,36.919796,2,17B 17B_2
0201TEH,Homeland/Garden City,-1.23085,36.877603,4,44G 45G 49 17B
0201TIN,Kamutiini,-1.230447,36.922892,1,17B
0201TIU,Equity,-1.278343,36.830567,2,0027 120
0201TJA,Timba Junior Academy,-1.241243,36.894187,1,25A
0201TKS,Tuskys,-1.041316,37.071367,1,237
0201UCP,Dawa Pharmaceutical,-1.247148,36.873014,1,25
0201UGC,Muthaiga Golf Club,-1.257732,36.842979,1,100
0201UOA,Munyu Road,-1.284302,36.8278,1,145
0201URI,Kariobangi Junction,-1.252576,36.879038,1,0027
0201VRS,Riverside,-1.243919,36.880771,1,25
0201WAA,Kawaa,-1.244588,36.875594,1,25
0201WJY,Wanderjoy,-1.23113,36.84225,4,100 120 121 100A
0201WOA,Kwa DO,-1.219327,36.903706,3,49 17B 17B_2
0201YTU,Equity,-1.258246,36.878786,1,0027
0201YUE,Survey,-1.248853,36.863363,1,0027
0202LUT,Luthuli Avenue,-1.284831,36.826986,1,7
0202RSB,Roysambu Terminus,-1.217422,36.894407,1,44K
0203SND,Sunton,-1.229503,36.920811,2,49
02107SA,Barraks/75,-1.311714,36.92533,1,0039
0210ABI,Tiba,-1.240082,36.896403,1,25A
0210ACO,Karura Close,-1.256085,36.843405,2,100 120
0210AEC,Faith Home Academy,-1.253225,36.878572,1,2030
0210AFY,Fancy,-1.277269,36.969748,1,0039
0210AIC,China,-1.293882,36.943191,1,0039
0210AIE,Kwa Bridge,-1.249443,36.877874,1,2030
0210AIK,Kasarini,-1.201481,36.834479,1,100
0210AIT,Tumaini,-1.2802,36.965159,1,0039
0210AKC,KCA,-1.253054,36.859281,1,25
0210AKE,Keza,-1.285972,36.954955,1,0039
0210ALS,Allsops,-1.245897,36.866598,8,43 44G 44Z 45K 45G 49 17B 237
0210AMC,Quickmart,-1.169282,36.969692,1,0039
0210AMJ,Juja Mall,-1.118052,37.010472,1,237
0210ANI,Naivas,-1.247502,36.872488,1,42
0210ANR,Thingira,-1.114793,36.812053,1,120
0210ANT,Aviation,-1.319937,36.906601,1,0039
0210APB,Bypass,-1.165457,36.957214,1,145
0210ARA,Barracks/75 Rounda,-1.313517,36.922879,1,0039
0210ARG,Garage,-1.249185,36.878065,2,25 25A
0210ARH,Car Wash,-1.211115,36.90758,1,145
0210ARI,Raia,-1.108013,36.806388,1,120
0210ARM,Taj Mall Roundabout,-1.324716,36.898946,1,0039
0210AS3,36Stage,-1.261734,36.884837,1,42
0210ASR,Safari Park,-1.225953,36.885038,4,44G 44Z 45K 145
0210ASV,Naivas,-1.247506,36.872504,1,2030
0210AUI,Utalii,-1.256095,36.856057,1,145
0210AWR,Kware,-1.189996,36.930191,1,145
0210AYA,Onyata,-1.267104,36.980385,1,0039
0210BBD,Baba Dogo Terminal,-1.244305,36.887506,1,25A
0210CAH,Pangani Girls' School,-1.270064,36.838027,1,6
0210CAK,KCA,-1.253113,36.859372,1,43
0210CID,KFS/CID,-1.25032,36.84657,4,100 120 121 100A
0210CIJ,Northern Junction,-1.247555,36.870986,1,2030
0210CKA,KCA,-1.25308,36.859319,1,145
0210CLM,Clay,-1.171357,36.948865,2,145 237
0210CLY,Clay Works,-1.172108,36.947546,2,145 237
0210CRH,Car Wash,-1.211125,36.907802,1,237
0210CRI,AIPCK Githunguri,-1.058234,36.782087,1,120
0210DBR,Ndumberi,-1.15149,36.805479,1,120
0210DGU,Ndarugu,-1.081381,37.042825,1,237
0210DIE,Weigh Bridge,-1.129533,36.98972,1,237
0210DLO,Homeland Inn,-1.230952,36.878309,1,145
0210DOE,Kenyatta Road,-1.125419,37.003002,1,237
0210DRV,Drive In,-1.24904,36.863208,9,43 44G 44Z 45K 45G 49 17B 237 25A
0210EC/,Utawala Junction/ Benedicta,-1.278745,36.967999,1,0039
0210EIW,Kwa Chief,-1.282865,36.959974,1,0039
0210EKE,Kemsa Depot,-1.316539,36.920237,1,0039
0210EKT,Kanyama,-1.252495,36.881661,1,0027
0210ENE,Odeon,-1.282972,36.824324,2,25
0210EOS,Seasons,-1.218774,36.902658,1,17B_2
0210EOV,Jehova Witness Ting'ang'a,-1.127784,36.81349,1,120
0210ERI,Reli,-1.206657,36.920425,1,45P
0210ERV,Evergreen,-1.211371,36.833382,2,121 100A
0210EXL,Lex,-1.247512,36.870997,2,25 25A
0210FAR,Safari Park,-1.225802,36.885384,2,45G 237
0210FBO,Balkan Sec. School/Fourways,-1.212371,36.833832,1,120
0210FIG,Fig Tree,-1.275653,36.823313,6,6 25 237 46H 11C 46B
0210FLY,Fly Over,-1.150335,36.962106,2,145 237
0210FNO,Ngorofani,-1.225276,36.914942,1,17B_2
0210GAO,Mlango Kubwa,-1.267478,36.843585,1,6
0210GEN,Engen,-1.180843,36.98763,1,0039
0210GIT,Githurai,-1.204336,36.916825,2,44K 237
0210GNN,Pangani,-1.266171,36.835125,1,43
0210GPN,Shell/Pangani Footbridge,-1.264029,36.837925,2,100 100A
0210GRG,Garage Stage,-1.279238,36.849785,1,41
0210HAS,Car Wash,-1.211269,36.907496,3,44G 44Z 45K
0210HAU,Kahawa Sukari,-1.188562,36.93169,1,44G
0210HAW,Car Wash,-1.211353,36.907582,2,44K 45G
0210HER,Ha Andrew,-1.131444,36.8051,1,120
0210HFI,Kwa Ng'ethe/Fivestar,-1.189878,36.839623,2,100 120
0210HHE,PCEA Bishop Gathu,-1.092551,36.78581,1,120
0210HIP,Highpoint,-1.095312,37.028952,1,237
0210HLE,Shell,-1.281759,36.962034,1,0039
0210HUN,Hunters Stage,-1.227159,36.917404,1,49
0210HUT,Githurai,-1.203691,36.917343,1,145
0210HWA,Kahawa,-1.196458,36.924019,1,145
0210HWD,Kahawa Wendani,-1.195382,36.925046,1,145
0210HWK,Wendani Bus Stop,-1.195385,36.925156,1,237
0210IEL,Homeland Inn,-1.231017,36.878311,1,237
0210IES,Desai,-1.272424,36.827605,2,44Z 45K
0210IHW,Kwa Ahindi,-1.173001,36.826668,1,100
0210IIA,Utalii,-1.256466,36.855623,1,25
0210IJI,Jikoni's,-1.230233,36.841214,3,100 120 100A
0210IKS,Aga Khan hospital,-1.269071,36.810201,1,23W
0210ILA,Utalii,-1.256112,36.855429,1,0027
0210IMT,Mitikenda,-1.184324,36.993064,1,0039
0210INA,Pangani Police Post,-1.270316,36.83556,1,6
0210IRI,Maji Mazuri,-1.231949,36.926132,1,17B
0210ISD,Desai,-1.271785,36.828409,1,145
0210ITI,Utalii,-1.256406,36.855639,1,25A
0210IVN,Drive In,-1.248484,36.863602,1,25
0210IYU,Super Highway,-1.165176,36.958308,1,0039
0210JKT,JKUAT,-1.106981,37.015873,1,237
0210JTS,St. Joseph,-1.241112,36.989765,1,0039
0210KAD,Kwa Ahindi,-1.173949,36.828049,2,120
0210KAF,Family Bank,-1.280661,36.964247,1,0039
0210KAH,Kahawa Wendani,-1.196566,36.924105,1,45K
0210KBM,Kariobangi Market Stage,-1.255533,36.878748,1,42
0210KBO,Kimbo,-1.13317,36.974441,1,237
0210KCA,KCA/Survey,-1.253375,36.859018,9,44G 44Z 45K 45G 49 17B 237 25A 29/30
0210KDO,Kwa DO/Kiambu-Limuru Junction,-1.17498,36.83448,4,100 120 121 100A
0210KEB,Kobe,-1.226735,36.990366,1,0039
0210KJA,Guru Nanak,-1.269974,36.832837,1,100A
0210KLI,Old Kiambu,-1.172276,36.826515,2,100 120
0210KPO,Kiambu Mall/Posta,-1.16498,36.823854,3,120 121
0210KRB,Karambe,-1.266979,36.845672,1,6
0210KU.,KU,-1.182017,36.937859,5,44G 44Z 44K 45K 237
0210KWD,Kwa Dogi,-1.15693,36.932686,1,145D
0210KYR,Kwa Roy,-1.174607,36.977808,1,0039
0210KYS,Tuskys,-1.317771,36.918464,1,0039
0210LGC,Grafins College,-1.266406,36.80548,1,23W
0210LH',Overcomer's Chapel,-1.158426,36.81864,2,120 121
0210LOA,Allsops,-1.245652,36.866681,1,145
0210LSL,Allsops,-1.245678,36.867175,1,25A
0210LUI,Muslim Road,-1.275687,36.831335,1,100A
0210MBL,Membley,-1.156222,36.930358,1,145D
0210MET,Metro,-1.217658,36.898562,1,49
0210MF,FM,-1.269414,36.840677,1,6
0210MGC,Muthaiga Golf Club Stage,-1.2589,36.842523,3,120 121 100A
0210MIN,Amani,-1.28112,36.963324,1,0039
0210MNG,Mang'u,-1.075546,37.046508,1,237
0210MQT,Quickmart,-1.202312,36.834071,3,100 120 100A
0210MSL,muthaiga Golf Club Stage,-1.258875,36.842541,1,100
0210MTG,Muthaiga,-1.260445,36.843617,12,25 43 44G 44Z 45K 45G 49 145 17B 237 25A 29/30
0210NAK,Kwa Kanisa,-1.056994,37.055796,1,237
0210NAM,Transami,-1.327173,36.894906,1,0039
0210NAS,Naivas,-1.218634,36.895833,2,49 17B
0210NCY,Centy Club,-1.234149,36.990119,1,0039
0210NGE,Evergreen,-1.209211,36.833079,1,100
0210NGR,Ngara Stage,-1.274688,36.824407,10,25 44G 44Z 45K 49 145 237 25A 11C 46B
0210NID,Drive In,-1.248951,36.863227,1,145
0210NIG,Kirigu-ini,-1.148096,36.807418,1,120
0210NIM,Kiambu Terminus,-1.168832,36.826545,1,121
0210NIR,Drive In,-1.248865,36.862768,1,0027
0210NRS,Kariobangi Mwisho,-1.253065,36.884859,1,0027
0210NTR,Naivas Ciata Mall/Ridgeways Mall,-1.22544,36.839,4,100 120 121 100A
0210NUR,Guru Nanak,-1.269232,36.832475,1,25
0210NWK,Kahawa Wendani,-1.196646,36.923901,2,44G 44K
0210OIK,Mihango Kayole Junction,-1.287837,36.951986,1,0039
0210OLT,Toll,-1.130852,36.982212,1,237
0210ONR,Corner,-1.185451,36.994792,1,0039
0210OOI,Gititu Coffee Factory,-1.084299,36.782184,1,120
0210OON,Njomoko,-1.044895,37.060699,1,237
0210OUN,KSC International/Junction,-1.240867,36.887726,1,25A
0210OUS,Githunguri Township,-1.056968,36.780671,1,120
0210OUU,Kihunguro,-1.160045,36.958936,1,145
0210-P0,Triple-0,-1.272722,36.974675,1,0039
0210PA.,AP,-1.28535,36.955921,1,0039
0210PAS,Safari Park,-1.225807,36.885441,2,49 17B
0210PMH,Pumwani Hospital,-1.280535,36.844577,2,28 41
0210PMS,Pumwani Stage,-1.284349,36.84316,2,28 41
0210PNG,Pangani/Muthaiga Footbridge,-1.263927,36.838065,12,25 43 44G 44Z 45K 45G 49 121 145 17B 237 25A
0210PPS,Police Post,-1.219433,36.903631,2,49 17B
0210PRS,Prison,-1.151878,36.928673,1,145D
0210PSK,Bypass/Kwaheri,-1.215137,36.835018,1,100A
0210PYS,Bypass,-1.264157,36.98299,1,0039
0210RAO,Astro,-1.290562,36.947534,1,0039
0210RAT,Roasters,-1.234868,36.873915,1,17B
0210RBA,Barua,-1.193017,36.839942,2,100 120
0210RBU,Barua,-1.194019,36.839792,2,121 100A
0210RIH,Chandaria,-1.244239,36.885025,1,25
0210RMT,TRM,-1.220233,36.891553,1,17B
0210RNA,Kasarini,-1.205921,36.832008,1,120
0210RND,Rounder Terminal,-1.262344,36.878738,1,42
0210RSB,Roysambu Footbridge,-1.217229,36.894525,5,44G 44Z 45K 45G 237
0210RSC,KCA University,-1.252357,36.85941,1,0027
0210RSI,Kasarini,-1.204394,36.832757,1,100A
0210RV2,Riverside 2,-1.24947,36.877842,1,25A
0210RYS,Roysambu,-1.220432,36.891033,2,44G 44Z
0210SAE,Kastemil,-1.212595,36.903387,1,44Z
0210SAI,Kamakis,-1.178673,36.984245,1,0039
0210SAO,Roysambu,-1.217192,36.894477,1,145
0210SAP,Allsops,-1.245705,36.867059,1,25
0210SAR,Roasters,-1.233923,36.874613,1,237
0210SBA,Airbase,-1.315276,36.921683,1,0039
0210SEW,Sewage,-1.098944,37.024559,1,237
0210SHA,Kahawa Sukari,-1.188911,36.931293,3,44Z 44K 45K
0210SKA,Samaki,-1.246262,36.877971,1,25A
0210SMB,Supermambo,-1.27024,36.8327,2,100 120
0210SMW,Kwa Mlima,-1.233076,36.928632,2,17B 17B_2
0210SRA,Kasarani Primary,-1.220423,36.904593,1,17B
0210S/T,19/60 Stage,-1.285348,36.832266,1,0027
0210STD,Stadium,-1.221149,36.890238,2,44G 145
0210SUN,Sunton,-1.229605,36.920967,2,17B 17B_2
0210SUR,Utalii,-1.256711,36.855531,9,43 44G 44Z 45K 45G 49 17B 237 29/30
0210TAE,Roasters,-1.234744,36.873963,6,44G 44Z 45K 45G 49 145
0210TDL,Parklands Sports Club,-1.269453,36.812454,1,23W
0210TEE,Eastleigh Terminal,-1.272252,36.848842,1,6
0210TER,St. Teresa,-1.266657,36.847383,1,6
0210TGA,Ting'ang'a,-1.128432,36.811953,1,120
0210TIB,Kiambu Terminus,-1.167782,36.824691,1,120
0210TIG,Ruui/Kirigiti,-1.178816,36.837351,1,100A
0210TMR,TRM/Roysambu,-1.220374,36.891089,1,237
0210TRT,Torrents,-1.160577,36.944155,1,145D
0210TUH,Muthaiga,-1.26006,36.843408,1,0027
0210TYE,Equity,-1.218061,36.900112,1,17B_2
0210UIK,Ikinu Primary,-1.101434,36.797912,1,120
0210UKO,Kihunguro,-1.159826,36.959116,1,237
0210/US,TRM/Roysambu,-1.220469,36.890888,1,145
0210USG,GSU,-1.289645,36.949068,1,0039
0210UWT,Muthurwa,-1.286168,36.83222,1,17B
0210UYU,Muyuyu Avenue,-1.271549,36.848697,1,6
0210VIS,Naivas,-1.247518,36.873011,1,25A
0210VNA,Naivas,-1.218747,36.895679,1,17B_2
0210WDH,Kahawa Wendani,-1.196598,36.923922,2,44Z 237
0210WOK,Kwa DO,-1.21932,36.903609,1,17B_2
0210WPE,Dawa Pharmaceuticals,-1.247034,36.875031,1,25A
0210WTH,Witeithie,-1.0682,37.051172,1,237
0210YPS,Bypass,-1.165255,36.957356,1,237
0210ZMM,Maji Mazuri,-1.231949,36.926132,1,17B_2
0211AAA,Kahawa Sukari,-1.188401,36.931154,4,44G 44Z 44K 45K
0211AAJ,Juja Mall,-1.118481,37.009538,1,237
0211AAW,Kahawa,-1.195911,36.923831,1,237
0211ACB,Barracks,-1.311665,36.925344,1,0039
0211ACD,Baba Dogo Catholic Church,-1.244143,36.884692,1,25A
0211ADI,Kahawa Wendani,-1.196324,36.923429,2,44G 44Z
0211AEC,Overcomers Chapel,-1.158052,36.81746,2,120 121
0211AEP,Savanna Petrol,-1.058059,36.781926,1,120
0211AFY,Fancy,-1.275385,36.971564,1,0039
